Source_Directory,seed_id,email,title,sentiment_score,content,link
report,4,4_kevsteramp@example.com,Communicates progress and challenges,,@KevsterAmp - can you merge main to kick off the CI again,https://github.com/pandas-dev/pandas/pull/59743#issuecomment-2392183531
report,4,4_kevsteramp@example.com,Communicates progress and challenges,,"> @rhshadrach - Saw a couple of DataFrameGroupBy functions with the similar ""Degrees of Freedom"" to the current .std(). Should I change it as well to copy the doc on DataFrame (ie DataFrame.var)
> 
> https://pandas.pydata.org/docs/reference/api/pandas.core.groupby.DataFrameGroupBy.sem.html https://pandas.pydata.org/docs/reference/api/pandas.core.groupby.DataFrameGroupBy.var.html

Yep!",https://github.com/pandas-dev/pandas/pull/59425#issuecomment-2282754525
report,4,4_kevsteramp@example.com,Seeks and incorporates feedback,,"> CI looks unrelated

The test that's failing is the one being added here.

https://github.com/pandas-dev/pandas/actions/runs/11700807499/job/32585578297?pr=60100#step:8:83",https://github.com/pandas-dev/pandas/pull/60100#issuecomment-2463297505
report,4,4_kevsteramp@example.com,Seeks and incorporates feedback,,"Use the decorator `td.skip_if_no(""fsspec"")`.",https://github.com/pandas-dev/pandas/pull/60100#issuecomment-2448387501
report,4,4_kevsteramp@example.com,Seeks and incorporates feedback,,@KevsterAmp - looks like the CI failures are related.,https://github.com/pandas-dev/pandas/pull/59743#issuecomment-2400870730
report,4,4_kevsteramp@example.com,Seeks and incorporates feedback,,@KevsterAmp - can you merge main to kick off the CI again,https://github.com/pandas-dev/pandas/pull/59743#issuecomment-2392183531
report,4,4_kevsteramp@example.com,Seeks and incorporates feedback,8.0,Thanks @KevsterAmp ,https://github.com/pandas-dev/pandas/pull/59608#issuecomment-2311321168
report,4,4_kevsteramp@example.com,Seeks and incorporates feedback,,For you benchmark could you show before and after timings,https://github.com/pandas-dev/pandas/pull/59608#issuecomment-2310683688
report,4,4_kevsteramp@example.com,Seeks and incorporates feedback,,Please view the CI logs as another test needs fixing https://github.com/pandas-dev/pandas/actions/runs/10337314281/job/28614031854?pr=59435,https://github.com/pandas-dev/pandas/pull/59435#issuecomment-2284502292
report,4,4_kevsteramp@example.com,Seeks and incorporates feedback,,"> @rhshadrach - Saw a couple of DataFrameGroupBy functions with the similar ""Degrees of Freedom"" to the current .std(). Should I change it as well to copy the doc on DataFrame (ie DataFrame.var)
> 
> https://pandas.pydata.org/docs/reference/api/pandas.core.groupby.DataFrameGroupBy.sem.html https://pandas.pydata.org/docs/reference/api/pandas.core.groupby.DataFrameGroupBy.var.html

Yep!",https://github.com/pandas-dev/pandas/pull/59425#issuecomment-2282754525
seed 4,4,4_kopytjuk@example.com,Engages in collaborative problem-solving,,,
seed 4,4,4_kopytjuk@example.com,Seeks and incorporates feedback,,,
seed 5,4,4_kopytjuk@example.com,Engages in collaborative problem-solving,,,
seed 5,4,4_kopytjuk@example.com,Seeks and incorporates feedback,,,
report,4,4_kopytjuk@example.com,Engages in collaborative problem-solving,,,
report,4,4_kopytjuk@example.com,Seeks and incorporates feedback,,,
seed 4,4,4_marcogorelli@example.com,Supports collaborative problem-solving,6.0,"> Personally I would only do the effort of writing it in case of 1) the scope is limited to just what to do for a default string dtype in pandas 3.0, and 2) if we can actually move forward with the implementation in parallel so that _if_ the PDEP gets approved we are better prepared to do a 3.0 release

Sure. That's a great idea. We do not need to agree on, just give due consideration to the bigger picture and also start reviewing the fallback PR and getting parts merged without any blocking as the final decision is gated behind the PDEP.

Thanks @jorisvandenbossche for putting the PDEP together. I am much more comfortable now, especially since PDEP-1 explicitly mentions _Adding a new data type has impact on a variety of places that need to handle the data type. Such wide-ranging impact would require a PDEP._

I did feel that PDEP-10 had not made provision for deviating from the existing String types and also if we do not make PyArrow a required dependency we would need to revoke PDEP-10 and so would not have any formal agreement for implementing a native string type in 3.0.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2094093058
seed 4,4,4_marcogorelli@example.com,Supports collaborative problem-solving,6.0,"My attempt at writing a PDEP for this -> https://github.com/pandas-dev/pandas/pull/58551 
This tries to summarize the (long) history and context, and essentially formalizes my proposal above from a few days ago (https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2080683080) about how to move forward on this topic on the short-term for pandas 3.0.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2093232889
seed 4,4,4_marcogorelli@example.com,Supports collaborative problem-solving,6.0,"@lithomas1 sorry, our posts crossed. I am personally fine with your top-level items, but as I mentioned in my previous post, I would personally keep a PDEP on the string dtype more limited (deprecating string methods for object dtype can be considered later, what to do when NA becomes the default can be left for the PDEP about NA, and I don't think we need to make a final decision on the usage of np.StringDType for pandas 3.0 (as IMO that also doesn't influence what we should do for pandas 3.0)).",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2093054562
seed 4,4,4_marcogorelli@example.com,Supports collaborative problem-solving,6.0,"> Either way, I really think a PDEP was needed and it maybe not to late to do this? 

If my attempt to find consensus for a compromise about how to move forward on the short term for 3.0 (https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2080683080) doesn't work out, then yes a PDEP will help and I am happy to write one, specifically for what I proposed above.

Personally I would only do the effort of writing it in case of 1) the scope is limited to just what to do for a default string dtype in pandas 3.0, and 2) if we can actually move forward with the implementation in parallel so that _if_ the PDEP gets approved we are better prepared to do a 3.0 release (we have plenty of prior cases where we have had features behind an option flag before it was officially approved to make it the default, and also we actually already have this in released pandas for the pyarrow-backed version of the dtype). 
",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2092978020
seed 4,4,4_marcogorelli@example.com,Supports collaborative problem-solving,6.0,"> > String PyArrow type as default and string object as fallback seems like a reasonable trade off to me.
> 
> If I'm understanding right, then behavior can change based on whether pyarrow is installed even though the code does nothing to invoke pyarrow. E.g.
> 
> ```
> ser = pd.Series([""1"", None, ""2""])
> print(ser.iloc[1] == ser.iloc[1])
> ```
> 
> gives False with pyarrow installed, True when not. That seems quite undesirable.

To clarify, the proposal is to use a variant of the existing object-dtype based StringArray that uses the same missing value semantics as the pyarrow-based one. So the above will give the same result regardless of pyarrow being installed or not.

Just like https://github.com/pandas-dev/pandas/pull/54533 added a variant of the pyarrow-based StringArray to have NaN nullable semantics (see https://github.com/pandas-dev/pandas/issues/54792 for the more general context), we need to do the same for the object-dtype based StringArray. I put up a PR that does this to better illustrate this option: https://github.com/pandas-dev/pandas/pull/58451",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2080682555
seed 4,4,4_marcogorelli@example.com,Supports collaborative problem-solving,7.0,"I did a quick test on how big it'd be a binary using Arrow-rs (Rust). In general in Rust only static linking is used, so just one `.so` and no dependencies would be needed. A sample library using Arrow-rs with the default components (arrow-json, arrow-ipc...) compiles to a file around 500kb. In that sense, the Arrow-rs approach would solve the installation and size issues. Of course this is not an option for pandas 3.0, and it requires a non-trivial amount of work.

Something that can make this happen quicker and with less effort is implementing the same PyArrow API for Arrow-rs for the parts we need. In theory, that would allow to simply replace PyArrow by the new package and update the imports.

If there is interest in giving this a try, I'd personally change my vote here from requiring PyArrow in pandas 3, to keep the status quo for now.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1918857664
seed 4,4,4_marcogorelli@example.com,Supports collaborative problem-solving,,"IMO, I think we should make a decision by the next dev call(Feb. 7th I think?).

I'm probably going to release 2.2.1 at most 2 weeks after numpy releases the 2.0rc (so probably around Feb. 14, assuming the numpy 2.0 releases on schedule on Feb 1), and I think we should decide whether to roll back the warning for 2.2.1, to avoid confusion.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1917715334
seed 4,4,4_marcogorelli@example.com,Supports collaborative problem-solving,,"I think we should wait for more feedback in #54466 .  pandas 2.2 was released only 11 days ago.  I say we give it a month, or maybe until the end of February, and then make a decision.  The whole point of gaining feedback was to give us a chance to revisit the decision to make `pyarrow` a required dependency.  Seems like our options at this point with pandas 3.0 are:
1. Require `pyarrow` as planned from PDEP-10
2. Require `numpy 2.0` and use `numpy` implementation for strings.
3. Postpone to a later date any requirement for `pyarrow` - make it optional but allow people to get better string performance by opting in.

Given the feedback so far and the arguments that @MarcoGorelli gives above and the other comments, I'm leaning towards (3), but I'd like to see more feedback from the community at large.
",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1917350109
seed 4,4,4_marcogorelli@example.com,Encourages thoughtful discussion,6.0,"While reusing docstrings can surely make things easier given the amount of duplicated methods in pandas, I do agree that in the current state it's probably creating more trouble than the value it adds. For example, the `make_doc` function to generate docstrings for the reduction functions is surely quite annoying to deal with, see this PR: #57682

Seems from the comments here that in general we're happy to fully get rid of the duplication, but I don't think a final decision has been made. I see some discussion in different issues and PRs, mostly here, #57578 and #57710, but since the impact is quite big in term of changes to the code, what do you think about creating a specific issue to make a global decision (maybe even a PDEP), on whether we want to do reusing at all, in which well defined cases would it be acceptable if any, and how are we planning to move forward with the changes (maybe some automation like a script to try to identify all the docstrings being reused, and keep an inventory to work on)?

Maybe I'm too cautious, but feels like we may end up in a situation where we're not well aligned among the core dev team, and we have lots of PRs related to this, also mixed with other possibly conflicting docstring efforts.",https://github.com/pandas-dev/pandas/pull/57683#issuecomment-1979804011
